Name,NetWorth,Country,Source,Rank,Age,Residence,Citizenship,Status,Children,Education,Self_made
"Arkady Volozh",2.3,Russia,"search engine",1362,57,"Moscow, Russia",Russia,Married,3,"Master of Science, Gubkin Russian State University of Oil and Gas",1
"Lang Walker",2.3,Australia,"real estate",1362,75,"Sydney, Australia",Australia,Married,3,"Diploma, High School",1
"Wu Zhongyi",2.3,China,electronics,1362,47,"Xiamen, China",China,NULL,NULL,"Bachelor of Arts/Science, Shenzhen University",1
"Elaine Wynn",2.3,"United States","casinos, hotels",1362,79,"Las Vegas, Nevada","United States",Divorced,2,"Bachelor of Arts/Science, George Washington University",1
"Jerry Yang",2.3,"United States","internet service provider",1362,52,"Los Altos Hills, California","United States",Married,2,"Bachelor of Arts/Science, Stanford University; Master of Science, Stanford University",1
"Kostyantin Zhevago",2.3,Ukraine,mining,1362,47,"Kiev, Ukraine",Ukraine,Married,2,"Bachelor of Arts/Science, Kiev State Economic University",1
"Ramon Ang",2.2,Philippines,Diversified,1444,67,"Manila, Philippines",Philippines,Married,8,"Bachelor of Engineering, Far Eastern University",1
"Bill Austin",2.2,"United States","hearing aids",1444,79,"Brownsville, Texas","United States",Married,NULL,"High School Graduate, High School",1
"Richard Barton",2.2,"United States",Zillow,1444,53,"Seattle, Washington","United States",Married,3,"Bachelor of Science, Stanford University",1
"Thor Bjorgolfsson",2.2,Iceland,investments,1444,54,"London, United Kingdom",Iceland,Married,3,"Bachelor of Arts/Science, New York University",1
"Bruce Cheng",2.2,Taiwan,electronics,1444,85,"Taipei, Taiwan",Taiwan,Married,2,"Bachelor of Arts/Science, National Cheng Kung University",1
"Chin Jong Hwa",2.2,Taiwan,"auto parts",1444,62,"Taoyuan, Taiwan",Taiwan,Married,2,"Diploma, China University of Technology",1
"K. Dinesh",2.2,India,"software services",1444,66,"Bangalore, India",India,Married,2,"Master of Science, Bangalore University",1
"Serge Godin",2.2,Canada,"information technology",1444,71,"Westmount, Canada",Canada,Married,2,"Master of Business Administration, Laval University",1
"Jeffrey Gundlach",2.2,"United States",investments,1444,62,"Los Angeles, California","United States",Divorced,NULL,"Bachelor of Arts/Science, Dartmouth College",1
"Huang Guanlin",2.2,China,"textiles, apparel",1444,56,"Ningbo, China",China,NULL,NULL,"Bachelor of Engineering, Zhejiang University of Technology",1
"Huang Wei",2.2,China,"real estate",1444,61,"Hangzhou, China",China,Married,NULL,"Wenzhou Normal College",1
"Randal J. Kirk",2.2,"United States",pharmaceutical,1444,67,"Manalapan, Florida","United States",Married,3,"Bachelor of Arts/Science, Radford; Doctor of Jurisprudence, University of Virginia",1
"Leo Koguan",2.2,"United States","IT provider",1444,66,"Sugar Land, Texas","United States",Divorced,2,"Master, Columbia University; Law Degree, New York Law School",1
"Jeff Lawson",2.2,"United States",software,1444,43,"San Francisco, California","United States",Married,2,"Bachelor of Arts/Science, University of Michigan",1
"Max Levchin",2.2,"United States",fintech,1444,45,"San Francisco, California","United States",Married,2,"Bachelor of Science, University of Illinois Urbana Champaign",1
"Liang Xinjun",2.2,China,conglomerate,1444,53,"Shanghai, China",China,Married,1,"Bachelor of Arts/Science, Fudan University; Bachelor of Arts/Science, Fudan University",1
"Scott Lin",2.2,Taiwan,"optical components",1444,88,"Taichung, Taiwan",Taiwan,Married,2,"Bachelor of Arts/Science, National Chung Hsing University",1
"Mao Zhongwu",2.2,China,manufacturing,1444,58,"Changsha, China",China,Married,NULL,"Bachelor of Arts/Science, National University of Singapore",1
"Rubens Menin Teixeira de Souza",2.2,Brazil,"home building, banking",1444,65,"Belo Horizonte, Brazil",Brazil,Married,3,"Bachelor of Arts/Science, Universidade Federal de Minas Gerais",1
"Bob Parsons",2.2,"United States","web hosting",1444,70,"Scottsdale, Arizona","United States",Married,NULL,"Bachelor of Arts/Science, University of Baltimore",1
"John Phillips",2.2,Canada,investments,1444,70,"Toronto, Canada",Canada,Married,NULL,"Law Degree, University of Toronto; Bachelor of Arts/Science, University of Toronto (Trinity College)",1
"Phillip T. (Terry) Ragon",2.2,"United States","health IT",1444,71,"Boston, Massachusetts","United States",Married,NULL,"Bachelor of Arts/Science, Massachusetts Institute of Technology",1
"Vlad Shmunis",2.2,"United States","cloud technology",1444,60,"San Francisco, California","United States",Married,NULL,"Bachelor of Science, San Francisco State University; Master of Science, San Francisco State University",1
"Alberto Siccardi & family",2.2,Switzerland,"medical devices",1444,77,"Lugano, Switzerland",Switzerland,Married,3,"Master of Business Administration, SDA Bocconi School of Management; Bachelor of Science, University of Turin",1
"Sebastian Siemiatkowski",2.2,Sweden,fintech,1444,39,"Stockholm, Sweden",Sweden,NULL,NULL,"Master of Science, Stockholm School of Economics",1
"Dean Solon",2.2,"United States","solar systems",1444,56,"Gallatin, Tennessee","United States",Married,NULL,"Drop Out, Purdue University",1
"Timothy Springer",2.2,"United States",biotech,1444,73,"Chestnut Hill, Massachusetts","United States",Married,NULL,"Ph.D, Harvard University; Bachelor of Science, University of California, Berkeley",1
"David Walentas",2.2,"United States","real estate",1444,82,"New York, New York","United States",Widowed,1,"Bachelor of Arts/Science, University of Virginia",1
"Wu Lanlan & family",2.2,China,packaging,1444,47,"Shenzhen, China",China,Married,2,"Master of Business Administration, Tongji University",1
"Wu Yiling",2.2,China,pharmaceutical,1444,71,"Shijiazhuang, China",China,Married,2,"Medical Doctor, Hebei Medical University; Medical Doctor, Nanjing University of Chinese Medicine",1
"Xiang Wenbo",2.2,China,manufacturing,1444,58,"Changsha, China",China,Married,1,"Master of Science, Dalian University of Technology",1
"Xie Liangzhi & family",2.2,China,biotech,1444,55,"Beijing, China",China,Married,NULL,"Ph.D, Massachusetts Institute of Technology",1
"Andrew & Peggy Cherng",2.1,"United States",restaurants,1517,NULL,"Las Vegas, Nevada","United States",Married,NULL,"Master of Arts, University of Missouri; Ph.D, University of Missouri",1
"Ray Davis",2.1,"United States",pipelines,1517,79,"Dallas, Texas","United States",Married,3,"Master of Business Administration, LeTourneau University's School of Business",1
"Gong Yingying",2.1,China,"health IT",1517,36,"Beijing, China",China,Married,NULL,"Bachelor of Arts/Economics, London School of Economics & Political Science",1
"Hong Feng",2.1,China,smartphones,1517,44,"Beijing, China",China,NULL,NULL,"Master of Science, Purdue University; Bachelor of Science in Engineering, Shanghai Jiaotong University",1
"Alexander Karp",2.1,"United States","software firm",1517,53,"Palo Alto, California","United States",Single,NULL,"Bachelor of Arts/Science, Haverford College; Doctor of Jurisprudence, Stanford University",1
"Bruce Karsh",2.1,"United States","private equity",1517,65,"Los Angeles, California","United States",Married,3,"Bachelor of Arts/Science, Duke University; Doctor of Jurisprudence, University of Virginia",1
"Philippe Laffont",2.1,"United States","hedge fund",1517,53,"New York, New York","United States",Married,NULL,"Master of Science, Massachusetts Institute of Technology",1
"Henry Laufer",2.1,"United States","hedge funds",1517,75,"Lake Worth, Florida","United States",Married,NULL,"Bachelor of Arts/Science, City College of New York; Doctorate, Princeton University",1
"Mark Leonard & family",2.1,Canada,software,1517,65,"Toronto, Canada",Canada,NULL,NULL,"Master of Business Administration, The University of Western Ontario - Richard Ivey School of Business; Bachelor of Arts/Science, University of Guelph",1
"Lin Yinsun",2.1,China,agribusiness,1517,57,"Shanghai, China",China,NULL,NULL,"EMBA, China Europe International Business School",1
"Liu Zhongtian & family",2.1,China,"aluminum products",1517,57,"Liaoyang, China",China,Married,NULL,"Diploma, Liaoning Radio and TV University",1
"Daniel Lubetzky",2.1,"United States","snack bars",1517,52,"New York, New York","United States",Married,4,"Bachelor of Arts/Science, Trinity University of San Antonio",1
"Igor Makarov",2.1,Russia,investments,1517,59,"Miami, Florida",Russia,Married,2,"Bachelor of Arts/Science, Turkmen State University",1
"Howard Marks",2.1,"United States","private equity",1517,75,"New York, New York","United States",Married,2,"Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",1
"Vincent McMahon",2.1,"United States",entertainment,1517,75,"Greenwich, Connecticut","United States",Married,2,"Bachelor of Arts/Science, East Carolina University",1
"David Murdock",2.1,"United States","Dole, real estate",1517,98,"Ventura, California","United States",Widowed,3,"Drop Out, High School",1
"Roger Penske",2.1,"United States",cars,1517,84,"Birmingham, Michigan","United States",Married,5,"Drop Out, Lehigh University",1
"Phil Ruffin",2.1,"United States","casinos, real estate",1517,86,"Las Vegas, Nevada","United States",Married,5,"Drop Out, Wichita State University",1
"Jeffrey Talpins",2.1,"United States","hedge fund",1517,46,"Larchmont, New York","United States",Married,NULL,"Bachelor of Arts/Science, Yale University",1
"Timur Turlov",2.1,Russia,"stock brokerage",1517,33,"Almaty, Kazakhstan",Russia,Married,6,"Bachelor of Science, Moscow State Technical University",1
"Sandro Veronesi & family",2.1,Italy,fashion,1517,61,"Milan, Italy",Italy,Married,NULL,"Bachelor of Arts/Science, University of Verona",1
"Wang Chou-hsiong",2.1,Taiwan,footwear,1517,80,"Yunlin, Taiwan",Taiwan,Married,2,"Master of Arts/Science, National Central University; Bachelor of Business Administration, National Taiwan University",1
"Michael Xie",2.1,"United States",cybersecurity,1517,52,"Los Altos Hills, California","United States",Married,NULL,"Master of Science, Tsinghua University; Master of Science, University of Manitoba",1
"S. Daniel Abraham",2,"United States",Slim-Fast,1580,96,"Palm Beach, Florida","United States",Married,6,"Diploma, High School",1
"George Argyros & family",2,"United States","real estate, investments",1580,84,"Newport Beach, California","United States",Married,3,"Bachelor of Arts/Science, Chapman University",1
"Glenn Dubin",2,"United States","hedge funds",1580,64,"New York, New York","United States",Married,3,"Bachelor of Arts/Science, SUNY Stony Brook",1
"Andy Fang",2,"United States","food delivery app",1580,28,"MONTE VISTA, California","United States",NULL,NULL,"Bachelor of Arts/Science, Stanford University",1
"Yasuhiro Fukushima",2,Japan,"video games",1580,73,"Tokyo, Japan",Japan,Married,NULL,"Bachelor of Arts/Science, Nihon University",1
"Jeffery Hildebrand",2,"United States",oil,1580,62,"Houston, Texas","United States",Married,3,"Bachelor of Arts/Science, The University of Texas at Austin; Master of Science, The University of Texas at Austin",1
"J. Tomilson Hill",2,"United States",investments,1580,72,"New York, New York","United States",Married,2,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Harvard University",1
"Orion Hindawi",2,"United States",software,1580,41,"Seattle, Washington","United States",Married,2,"Drop Out, University of California, Berkeley",1
"Reid Hoffman",2,"United States","social network",1580,53,"Palo Alto, California","United States",Married,NULL,"Master of Science, Oxford University; Bachelor of Arts/Science, Stanford University",1
"George Joseph",2,"United States",insurance,1580,99,"Los Angeles, California","United States",Married,5,"Bachelor of Arts/Science, Harvard University",1
"Sergei Kolesnikov",2,Russia,"building materials",1580,49,"Moscow, Russia",Russia,Married,4,"Master of Science, Moscow Institute of Physics and Technology",1
"Thomas Lee",2,"United States","private equity",1580,77,"New York, New York","United States",Married,5,"Bachelor of Arts/Science, Harvard University",1
"Robert Miller",2,Canada,"electronics components",1580,75,"Montreal, Canada",Canada,Divorced,2,"Bachelor of Arts/Science, Rider University",1
"Charles Munger",2,"United States",finance,1580,97,"Los Angeles, California","United States",Widowed,8,"Doctor of Jurisprudence, Harvard University; Drop Out, University of Michigan",1
"Jonathan Nelson",2,"United States","private equity",1580,64,"Providence, Rhode Island","United States","Widowed, Remarried",3,"Bachelor of Arts/Science, Brown University; Master of Business Administration, Harvard University",1
"Kevin Plank",2,"United States","Under Armour",1580,48,"Lutherville-Timonium, Maryland","United States",Married,2,"Master of Business Administration, Robert H. Smith School of Business; Bachelor of Arts/Science, University of Maryland",1
"Igor Rybakov",2,Russia,"building materials",1580,48,"Moscow, Russia",Russia,Married,4,"Master of Science, Moscow Institute of Physics and Technology",1
"Mikhail Shelkov",2,Russia,titanium,1580,52,"Moscow, Russia",Russia,NULL,NULL,"Master of Science, Moscow Institute of Physics and Technology",1
"Thaksin Shinawatra",2,Thailand,investments,1580,71,"Dubai, United Arab Emirates",Thailand,Divorced,3,"Master of Science, Eastern Kentucky University",1
"Alexander Svetakov",2,Russia,"real estate",1580,53,"Moscow, Russia",Russia,Divorced,4,"Bachelor of Science in Engineering, Moscow Institute of Electronic Technology",1
"Stanley Tang",2,"United States","food delivery app",1580,28,"San Francisco, California","United States",NULL,NULL,"Bachelor of Arts/Science, Stanford University",1
"Tang Xiuguo",2,China,manufacturing,1580,57,"Changsha, China",China,Married,1,"Bachelor of Arts/Science, Central South University",1
"Wu Kai",2,China,batteries,1580,53,"Ningde, China",China,NULL,NULL,"Ph.D, Shanghai Jiao Tong University",1
"Xue Xiangdong & family",2,China,software,1580,62,"Beijing, China",China,Married,NULL,"Bachelor of Arts/Science, Hunan University",1
"Yan Zhi",2,China,"real estate",1580,48,"Wuhan, China",China,Married,NULL,"Master of Business Administration, Wuhan University",1
"William Young",2,"United States",plastics,1580,80,"Ypsilanti, Michigan","United States",Married,4,"Bachelor of Science in Engineering, University of Detroit Mercy",1
"Noubar Afeyan",1.9,"United States",biotech,1664,58,"Lexington, Massachusetts","United States",Married,NULL,"Ph.D, Massachusetts Institute of Technology; Bachelor of Science, McGill Univeristy",1
"Joao Alves de Queiroz Filho",1.9,Brazil,pharmaceutical,1664,68,"SÃ£o Paulo, Brazil",Brazil,Divorced,3,"Bachelor of Arts/Science, Faculdade Dom Pedro II",1
"Chen Tei-fu",1.9,Taiwan,"herbal products",1664,73,"Los Angeles, California",Taiwan,Married,5,"Drop Out, Brigham Young University; Bachelor of Arts/Science, Kaohsiung Medical University",1
"Thierry Cruanes",1.9,"United States",software,1664,53,"San Mateo, California","United States",Married,2,"Master of Science, UniversitÃ© de Caen Normandie; Ph.D, University Paris VI - Pierre et Marie Curie",1
"Benoit Dageville",1.9,"United States",software,1664,54,"San Carlos, California","United States",Married,2,"Bachelor of Science, UniversitÃ© de Paris VI; Master of Science, UniversitÃ© de Paris VI; Ph.D, UniversitÃ© de Paris VI",1
"James Dinan",1.9,"United States","hedge funds",1664,61,"North Salem, New York","United States",Married,3,"Master of Business Administration, Harvard University; Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",1
"Fred Ehrsam",1.9,"United States","cryptocurrency exchange",1664,32,"Miami, Florida","United States",NULL,NULL,"Bachelor of Science, Duke Univeristy",1
"Gao Yu",1.9,China,"information technology",1664,NULL,"Shenzhen, China",China,NULL,NULL,"Bachelor of Commerce, Renmin University of China",1
"Roberto Hernandez Ramirez",1.9,Mexico,banking,1664,79,"Mexico City, Mexico",Mexico,Married,3,"Bachelor of Arts/Science, Ibero-American University",1
"Hamilton James",1.9,"United States",investments,1664,69,"New York, New York","United States",Married,3,"Bachelor of Arts/Science, Harvard University; Master of Business Administration, Harvard University",1
"Michael Kim",1.9,"United States","private equity",1664,57,"Seoul, South Korea","United States",Married,2,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Haverford College",1
"Li Guangyu",1.9,China,education,1664,57,"Zhengzhou, China",China,Married,NULL,"Master of Business Administration, Peking University",1
"Olivier Pomel",1.9,France,"cloud computing",1664,44,"New York, New York",France,Married,NULL,"Master, Ecole centrale de Paris",1
"Larry Robbins",1.9,"United States","hedge funds",1664,51,"Alpine, New Jersey","United States",Married,4,"Bachelor of Arts/Science, University of Pennsylvania, The Wharton School",1
"Christopher Rokos",1.9,"United Kingdom","hedge fund",1664,50,"London, United Kingdom","United Kingdom",NULL,NULL,"Bachelor of Arts/Science, Oxford University; Master, Oxford University",1
"Frank Slootman",1.9,"United States",software,1664,62,"Pleasanton, California","United States",Married,2,"Bachelor of Science, Erasmus University Rotterdam, The Netherlands; Master of Science, Erasmus University Rotterdam, The Netherlands",1
"Sergio Stevanato",1.9,Italy,"medical packaging",1664,78,"Venice, Italy",Italy,Married,2,"Law Degree, University of Ferrara",1
"Kevin Systrom",1.9,"United States","social network",1664,37,"San Francisco, California","United States",Married,1,"Bachelor of Arts/Science, Stanford University",1
"Patrizio Vinciarelli",1.9,"United States","electronic components",1664,74,"Boston, Massachusetts","United States",Divorced,NULL,"Ph.D, La Sapienza University of Rome",1
"Todd Wagner",1.9,"United States","online media",1664,60,"Dallas, Texas","United States",Married,1,"Bachelor of Arts/Science, Indiana University; Doctor of Jurisprudence, University of Virginia",1
"Stephen Winn",1.9,"United States","real estate services",1664,74,"Dallas, Texas","United States",Married,NULL,"Master of Science, Stanford University; Bachelor of Arts/Science, The University of Texas at Austin",1
"Gordon Wu",1.9,"Hong Kong","real estate",1664,85,"Hong Kong, Hong Kong","Hong Kong",Married,4,"Bachelor of Arts/Science, Princeton University; Master, Princeton University",1
"Zhu Xingliang",1.9,China,construction,1664,62,"Suzhou, China",China,Married,1,"Bachelor of Arts/Science, Suzhou University of Science and Technology",1
"Leslie Alexander",1.8,"United States","sports team",1750,77,"Houston, Texas","United States",Divorced,1,"Bachelor of Arts/Science, New York University; Doctor of Jurisprudence, Western State University College of Law",1
"Roman Avdeev",1.8,Russia,"banking, development",1750,53,"Moscow, Russia",Russia,Married,23,"Bachelor of Science in Engineering, Moscow International University of Business and Information Technologies",1
"Vladimir Bogdanov",1.8,Russia,oil,1750,69,"Surgut, Russia",Russia,Married,1,"Bachelor of Arts/Science, Tyumen Industrial Institute",1
"David Booth",1.8,"United States","mutual funds",1750,75,"Austin, Texas","United States",Married,NULL,"Bachelor of Arts/Science, University of Kansas; Master of Science, University of Kansas",1
"Jamie Dimon",1.8,"United States",banking,1750,65,"New York, New York","United States",Married,3,"Master of Business Administration, Harvard Business School",1
"Robert Duggan",1.8,"United States",pharmaceutical,1750,77,"Clearwater, Florida","United States",Married,8,"Drop Out, University of California, Los Angeles; Drop Out, University of California, Santa Barbara",1
"Anthony Eisen",1.8,Australia,fintech,1750,49,"Melbourne, Australia",Australia,NULL,NULL,"Bachelor of Commerce, University of New South Wales",1
"Mario Gabelli",1.8,"United States","money management",1750,79,"Greenwich, Connecticut","United States",Married,4,"Master of Business Administration, Columbia Business School; Bachelor of Arts/Science, Fordham University",1
"Reinold Geiger",1.8,Austria,"beauty products",1750,73,"Geneva, Switzerland",Austria,Married,NULL,"Master of Business Administration, INSEAD",1
"Ali Ghodsi",1.8,Sweden,"data analytics",1750,42,"San Francisco, California",Sweden,Married,NULL,"Ph.D, KTH Royal Institute of Technology; Master of Business Administration, Mid Sweden University; Master of Science in Engineering, Mid Sweden University",1
"Carl Hansen",1.8,Canada,biotech,1750,47,"Vancouver, Canada",Canada,NULL,NULL,"Ph.D, California Institute of Technology; Bachelor of Arts/Science, University of British Columbia",1
"Brian Higgins",1.8,"United States","hedge funds",1750,56,"New York, New York","United States",NULL,NULL,"Bachelor of Arts/Science, Villanova University",1
"Drew Houston",1.8,"United States","cloud storage service",1750,38,"San Francisco, California","United States",Single,NULL,"Bachelor of Arts/Science, Massachusetts Institute of Technology",1
"Stephen Jarislowsky",1.8,Canada,"money management",1750,95,"Montreal, Canada",Canada,Married,3,"Bachelor of Arts/Science, Cornell University; Master of Business Administration, Harvard University; Master of Arts, The University of Chicago",1
"Dmitry Kamenshchik",1.8,Russia,airport,1750,53,"Moscow, Russia",Russia,Single,NULL,"Bachelor of Arts/Science, Moscow State University",1
"Ihor Kolomoyskyy",1.8,Ukraine,"banking, investments",1750,58,"Kiev, Ukraine",Ukraine,Married,2,"Master of Science, Dniepropetrovsk Metallurgical Institute",1
"Marc Lasry",1.8,"United States","hedge funds",1750,60,"New York, New York","United States",Married,5,"Bachelor of Arts/Science, Clark University; Doctor of Jurisprudence, New York Law School",1
"Lei Jufang",1.8,China,pharmaceutical,1750,68,"Lanzhou, China",China,Married,1,"Bachelor of Arts/Science, Xi'an Jiaotong University",1
"Romano Minozzi",1.8,Italy,"utilities, diversified",1750,86,"Spilamberto, Italy",Italy,NULL,1,"Bachelor of Commerce, University of Bologna",1
"Nick Molnar",1.8,Australia,fintech,1750,30,"Sydney, Australia",Australia,Married,NULL,"Bachelor of Commerce, University of Sydney",1
"John Oyler",1.8,"United States",biotech,1750,53,China,"United States",Married,NULL,"Bachelor of Arts/Science, Massachusetts Institute of Technology; Master of Business Administration, Stanford Graduate School of Business",1
"Husnu Ozyegin",1.8,Turkey,"finance, diversified",1750,76,"Istanbul, Turkey",Turkey,Married,2,"Master of Business Administration, Harvard University; Bachelor of Arts/Science, Oregon State University",1
"Tor Peterson",1.8,"United States",commodities,1750,56,"Zug, Switzerland","United States",Single,NULL,"Bachelor of Arts/Science, Duke University",1
"Leonard Schleifer",1.8,"United States",pharmaceutical,1750,68,"Tarrytown, New York","United States",Married,3,"Bachelor of Arts/Science, Cornell University; Medical Doctor, University of Virginia; Ph.D, University of Virginia",1
"Shi Yifeng",1.8,China,"medical cosmetics",1750,47,"Beijing, China",China,NULL,NULL,"Master of Business Administration, Tsinghua University",1
"Sergei Studennikov",1.8,Russia,"liquor stores, supermarkets",1750,54,"Moscow, Russia",Russia,NULL,NULL,"Bachelor of Technology, Satka Mining and Ceramics College",1
"Sun Guangxin",1.8,China,diversified,1750,58,"Urumqi, China",China,Married,2,"Master of Arts, Chinese Academy of Social Sciences; EMBA, Tianjin University",1
"Henry Swieca",1.8,"United States","hedge funds",1750,63,"New York, New York","United States",Married,4,"Master of Business Administration, Columbia Business School; Bachelor of Arts/Science, SUNY Stony Brook",1
"Torbjorn Tornqvist",1.8,Sweden,"oil trading",1750,67,"Geneva, Switzerland",Sweden,NULL,NULL,"Graduate, Stockholm University",1
"Wei Lidong & family",1.8,China,software,1750,45,"Shanghai, China",China,NULL,NULL,"Bachelor of Arts/Science, Zhejiang University",1
"Kanye West",1.8,"United States","music, sneakers",1750,43,"Los Angeles, California","United States",Divorced,4,"Drop Out, Chicago State University",1
"Marc Andreessen",1.7,"United States","venture capital investing",1833,49,"Atherton, California","United States",Married,1,"Bachelor of Arts/Science, University of Illinois, Urbana-Champaign",1
"Vasily Anisimov",1.7,Russia,"real estate",1833,69,"Moscow, Russia",Russia,Divorced,4,"Bachelor of Arts/Science, Alma-Ata Institute of National Economy",1
"Peter Buck",1.7,"United States","Subway sandwich shops",1833,90,"Danbury, Connecticut","United States",Widowed,1,"Bachelor of Arts/Science, Bowdoin College; Doctorate, Columbia University; Master of Arts, Columbia University",1
"Stewart Butterfield",1.7,Canada,"messaging software",1833,48,"Aspen, Colorado",Canada,Married,NULL,"Master of Philosophy, University of Cambridge; Bachelor of Arts/Science, University of Victoria",1
"Tony Chen",1.7,Taiwan,electronics,1833,71,"Taichung, Taiwan",Taiwan,Married,NULL,"Bachelor of Arts/Science, National Cheng Kung University",1
"Henry Engelhardt",1.7,"United States",insurance,1833,63,"Cardiff, United Kingdom","United States",Married,4,"Master of Business Administration, INSEAD; Bachelor of Arts/Science, University of Michigan",1
"Paul Foster",1.7,"United States","oil refining",1833,63,"El Paso, Texas","United States",Married,2,"Bachelor of Arts/Science, Baylor University",1
"Robert Friedland",1.7,"United States",mining,1833,70,"Singapore, Singapore","United States",Married,3,"Bachelor of Arts/Science, Reed College",1
"G. Gnanalingam",1.7,Malaysia,ports,1833,76,"Kuala Lumpur, Malaysia",Malaysia,Married,3,"Master, Harvard Business School; Bachelor of Arts/Science, University of Malaya",1
"Said Gutseriev",1.7,Russia,"oil, retail",1833,33,"Moscow, Russia",Russia,Married,1,"Bachelor of Science, University of Oxford; Master, University of Plymouth (UK)",1
"Patrick Hanrahan",1.7,"United States",software,1833,65,"Portola Valley, California","United States",NULL,NULL,"Bachelor of Science, University of Wisconsin Madison; Ph.D, University of Wisconsin Madison",1
"Anurang Jain",1.7,India,"auto parts",1833,59,"Aurangabad, India",India,Married,2,"Master of Business Administration, University of Pittsburgh",1
"Sergei Katsiev",1.7,Russia,"retail, wholesale",1833,63,"Moscow, Russia",Russia,Married,2,"Bachelor of Arts/Science, Moscow Institute of International Relations",1
"Kim Sang-yeol",1.7,"South Korea",construction,1833,60,"Seoul, South Korea","South Korea",Married,2,"Bachelor of Arts/Science, Chosun University",1
"Kagemasa Kozuki",1.7,Japan,"video games",1833,80,"Tokyo, Japan",Japan,Married,2,"Bachelor of Arts/Science, Kansai University",1
"Edward Lampert",1.7,"United States","convinience stores",1833,58,"Miami Beach, Florida","United States",Married,3,"Bachelor of Arts/Science, Yale University",1
"Lee Joon-ho",1.7,"South Korea","online games",1833,56,"Seoul, South Korea","South Korea",Married,2,"Doctorate, Korea Advanced Institute of Science and Technology; Master of Science, Korea Advanced Institute of Science and Technology; Bachelor of Arts/Science, Seoul National University",1
"Jimmy John Liautaud",1.7,"United States","sandwich chain",1833,57,"Key Largo, Florida","United States",Married,3,"High School Graduate, High School",1
"Todd McKinnon",1.7,"United States",software,1833,49,"San Francisco, California","United States",Married,2,"Bachelor of Science, Brigham Young University; Master of Science, California Polytechnic State University",1
"Shalom Meckenzie",1.7,Israel,â,1833,44,"Bat-Yam, Israel",Israel,Married,4,"Diploma, High School",1
"Gary Michelson",1.7,"United States","medical patents",1833,72,"Los Angeles, California","United States",Married,1,"Medical Doctor, Hahnemann Medical College; Bachelor of Arts/Science, Temple University",1
"Jorge Perez",1.7,"United States","real estate",1833,71,"Miami, Florida","United States",Married,4,"Bachelor of Arts/Science, CW Post College; Master of Science, University of Michigan",1
"Megdet Rahimkulov & family",1.7,Russia,investments,1833,75,"Moscow, Russia",Russia,Married,3,"Bachelor of Arts/Science, State University of Management",1
"Jerry Reinsdorf",1.7,"United States","sports teams",1833,85,"Chicago, Illinois","United States",Married,4,"Bachelor of Arts/Science, George Washington University; Law Degree, Northwestern University",1
"Sheryl Sandberg",1.7,"United States","social network",1833,51,"Menlo Park, California","United States",Engaged,2,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Harvard University",1
"Ivan Savvidis",1.7,Russia,agribusiness,1833,62,"Rostov-on-Don, Russia",Russia,Married,2,"Master of Science, Rostov Institute of National Economy",1
"Shao Genhuo",1.7,China,agribusiness,1833,55,"Beijing, China",China,Married,2,"Doctorate, China Agricultural University; Bachelor of Arts/Science, Zhejiang University",1
"Rajju Shroff",1.7,India,agrochemicals,1833,87,"Mumbai, India",India,Married,3,"Bachelor of Arts/Science, Bombay University",1
"Peter Szulczewski",1.7,Canada,e-commerce,1833,39,"San Francisco, California",Canada,Single,NULL,"Bachelor of Arts/Science, University of Waterloo",1
"Pavel Tykac",1.7,Czechia,"coal mines",1833,56,"Prague, Czechia",Czechia,Married,4,"Master, Czech Technical University, Prague",1
"Rufino Vigil Gonzalez",1.7,Mexico,steel,1833,72,"Mexico City, Mexico",Mexico,Married,4,"Bachelor of Arts/Science, Universidad Iberoamericana",1
"Zhang Guiping & family",1.7,China,"real estate",1833,69,"Nanjing, China",China,Married,1,"Bachelor of Arts/Science, South East University",1
"Chen Yung-tai",1.6,Taiwan,"real estate",1931,85,"Taipei, Taiwan",Taiwan,Married,6,"Bachelor of Arts/Science, National Chung Hsing University",1
"Ding Lieming & family",1.6,China,pharmaceutical,1931,57,"Hangzhou, China",China,Married,NULL,"Doctorate, University of Arkansas",1
"Henrik Fisker",1.6,"United States","electric vehicles",1931,57,"Los Angeles, California","United States",NULL,NULL,"Bachelor of Arts/Science, Art Center College of Design",1
"Stefano Gabbana",1.6,Italy,"luxury goods",1931,58,"Milan, Italy",Italy,Single,NULL,"Bachelor of Arts/Science, Istituto Superiore di Industrie Artistiche",1
"Geeta Gupta-Fisker",1.6,"United Kingdom","electric vehicles",1931,46,"Los Angeles, California","United Kingdom",Married,NULL,"Ph.D, Cambridge University; Bachelor of Arts/Science, Delhi University; Master of Science, University of Kent",1
"Niranjan Hiranandani",1.6,India,"real estate",1931,71,"Mumbai, India",India,Married,2,"Bachelor of Arts/Science, University of Bombay",1
"Ho Hung Anh",1.6,Vietnam,"consumer products, banking",1931,50,"Hanoi, Vietnam",Vietnam,Married,3,"Bachelor of Engineering, Kiev Polytechnic Institute",1
